From,Name,Relationship_Type,Rel_value,To,Name
40,tt40,Similar to,0.52,50,tt50
40,tt40,Similar to,0.38,51,tt51
40,tt40,Similar to,0.19,52,tt52
40,tt40,Similar to,0.05,53,tt53
40,tt40,Similar to,0.99,54,tt54
40,tt40,Similar to,0.59,55,tt55
40,tt40,Similar to,0.3,56,tt56
40,tt40,Similar to,1,57,tt57
40,tt40,Similar to,0.12,58,tt58
40,tt40,Similar to,0.32,59,tt59
40,tt40,Similar to,0.34,60,tt60
40,tt40,Similar to,0.12,61,tt61
40,tt40,Similar to,0.15,62,tt62
40,tt40,Similar to,0.69,63,tt63
40,tt40,Similar to,0.4,64,tt64
40,tt40,Similar to,0.77,65,tt65
40,tt40,Similar to,0.27,66,tt66
40,tt40,Similar to,0.45,67,tt67
40,tt40,Similar to,0.23,68,tt68
40,tt40,Similar to,0.01,69,tt69
40,tt40,Similar to,0.61,70,tt70
40,tt40,Similar to,0.55,71,tt71
40,tt40,Similar to,0.84,72,tt72
40,tt40,Similar to,0.48,73,tt73
40,tt40,Similar to,0.19,74,tt74
40,tt40,Similar to,0.75,75,tt75
40,tt40,Similar to,0.76,76,tt76
40,tt40,Similar to,0.22,77,tt77
40,tt40,Similar to,0.39,78,tt78
40,tt40,Similar to,0.15,79,tt79
40,tt40,Similar to,0.83,80,tt80
40,tt40,Similar to,0.06,81,tt81
40,tt40,Similar to,0.77,82,tt82
40,tt40,Similar to,0.71,83,tt83
40,tt40,Similar to,0.77,84,tt84
40,tt40,Similar to,0.98,85,tt85
40,tt40,Similar to,0.99,86,tt86
40,tt40,Similar to,0.68,87,tt87
40,tt40,Similar to,0.4,88,tt88
40,tt40,Similar to,0.43,89,tt89
40,tt40,Similar to,0.44,90,tt90
40,tt40,Similar to,0.1,91,tt91
40,tt40,Similar to,0.07,92,tt92
40,tt40,Similar to,0.24,93,tt93
40,tt40,Similar to,0.75,94,tt94
40,tt40,Similar to,0.48,95,tt95
40,tt40,Similar to,0.47,96,tt96
40,tt40,Similar to,0.25,97,tt97
40,tt40,Similar to,0.64,98,tt98
40,tt40,Similar to,0.51,99,tt99
40,tt40,Similar to,0.43,100,tt100
41,tt41,Similar to,0.92,42,tt42
41,tt41,Similar to,0.67,43,tt43
41,tt41,Similar to,0.92,44,tt44
41,tt41,Similar to,0.97,45,tt45
41,tt41,Similar to,0.2,46,tt46
41,tt41,Similar to,0.86,47,tt47
41,tt41,Similar to,0.52,48,tt48
41,tt41,Similar to,0.66,49,tt49
41,tt41,Similar to,0.47,50,tt50
41,tt41,Similar to,0.2,51,tt51
41,tt41,Similar to,0.22,52,tt52
41,tt41,Similar to,0.66,53,tt53
41,tt41,Similar to,0.9,54,tt54
41,tt41,Similar to,0.63,55,tt55
41,tt41,Similar to,0.74,56,tt56
41,tt41,Similar to,0.45,57,tt57
41,tt41,Similar to,0.39,58,tt58
41,tt41,Similar to,0.62,59,tt59
41,tt41,Similar to,0.59,60,tt60
41,tt41,Similar to,0.12,61,tt61
41,tt41,Similar to,0.05,62,tt62
41,tt41,Similar to,0.75,63,tt63
41,tt41,Similar to,0.15,64,tt64
41,tt41,Similar to,0.97,65,tt65
41,tt41,Similar to,0.39,66,tt66
41,tt41,Similar to,0.75,67,tt67
41,tt41,Similar to,0.33,68,tt68
41,tt41,Similar to,0.74,69,tt69
41,tt41,Similar to,1,70,tt70
41,tt41,Similar to,0.7,71,tt71
41,tt41,Similar to,0.42,72,tt72
41,tt41,Similar to,0.98,73,tt73
41,tt41,Similar to,0.12,74,tt74
41,tt41,Similar to,0.92,75,tt75
41,tt41,Similar to,0.41,76,tt76
41,tt41,Similar to,0.22,77,tt77
41,tt41,Similar to,0.16,78,tt78
41,tt41,Similar to,0.57,79,tt79
41,tt41,Similar to,0.58,80,tt80
41,tt41,Similar to,0.23,81,tt81
41,tt41,Similar to,0.31,82,tt82
41,tt41,Similar to,0.34,83,tt83
41,tt41,Similar to,0.38,84,tt84
41,tt41,Similar to,0.63,85,tt85
41,tt41,Similar to,0.48,86,tt86
41,tt41,Similar to,0.31,87,tt87
41,tt41,Similar to,0.11,88,tt88
41,tt41,Similar to,0.09,89,tt89
41,tt41,Similar to,0.47,90,tt90
41,tt41,Similar to,0.61,91,tt91
41,tt41,Similar to,0.49,92,tt92
41,tt41,Similar to,0.99,93,tt93
41,tt41,Similar to,0.76,94,tt94
41,tt41,Similar to,0.37,95,tt95
41,tt41,Similar to,0.75,96,tt96
41,tt41,Similar to,0.23,97,tt97
41,tt41,Similar to,0.99,98,tt98
41,tt41,Similar to,0.5,99,tt99
41,tt41,Similar to,0.29,100,tt100
42,tt42,Similar to,0.22,43,tt43
42,tt42,Similar to,0.68,44,tt44
42,tt42,Similar to,0.21,45,tt45
42,tt42,Similar to,0.42,46,tt46
42,tt42,Similar to,0.57,47,tt47
42,tt42,Similar to,0.25,48,tt48
42,tt42,Similar to,0.69,49,tt49
42,tt42,Similar to,0.13,50,tt50
42,tt42,Similar to,0.23,51,tt51
42,tt42,Similar to,0.03,52,tt52
42,tt42,Similar to,0.22,53,tt53
42,tt42,Similar to,0.24,54,tt54
42,tt42,Similar to,0.61,55,tt55
42,tt42,Similar to,0.91,56,tt56
42,tt42,Similar to,0.61,57,tt57
42,tt42,Similar to,0.02,58,tt58
42,tt42,Similar to,0.93,59,tt59
42,tt42,Similar to,0.57,60,tt60
42,tt42,Similar to,0.12,61,tt61
42,tt42,Similar to,0.35,62,tt62
42,tt42,Similar to,0.42,63,tt63
42,tt42,Similar to,0.21,64,tt64
42,tt42,Similar to,0.41,65,tt65
42,tt42,Similar to,0.06,66,tt66
42,tt42,Similar to,0.23,67,tt67
42,tt42,Similar to,0.33,68,tt68
42,tt42,Similar to,0.22,69,tt69
42,tt42,Similar to,0.92,70,tt70
42,tt42,Similar to,0.47,71,tt71
42,tt42,Similar to,0.47,72,tt72
42,tt42,Similar to,0.35,73,tt73
42,tt42,Similar to,0.46,74,tt74
42,tt42,Similar to,0.86,75,tt75
42,tt42,Similar to,0.55,76,tt76
42,tt42,Similar to,0.79,77,tt77
42,tt42,Similar to,0.09,78,tt78
42,tt42,Similar to,0.6,79,tt79
42,tt42,Similar to,0.65,80,tt80
42,tt42,Similar to,0.25,81,tt81
42,tt42,Similar to,0.38,82,tt82
42,tt42,Similar to,0.5,83,tt83
42,tt42,Similar to,0.1,84,tt84
42,tt42,Similar to,0.34,85,tt85
42,tt42,Similar to,0.05,86,tt86
42,tt42,Similar to,0.64,87,tt87
42,tt42,Similar to,0.48,88,tt88
42,tt42,Similar to,0.68,89,tt89
42,tt42,Similar to,0.01,90,tt90
42,tt42,Similar to,0.17,91,tt91
42,tt42,Similar to,0.89,92,tt92
42,tt42,Similar to,0.78,93,tt93
42,tt42,Similar to,0.21,94,tt94
42,tt42,Similar to,0.95,95,tt95
42,tt42,Similar to,0.04,96,tt96
42,tt42,Similar to,0.15,97,tt97
42,tt42,Similar to,0.08,98,tt98
42,tt42,Similar to,0.12,99,tt99
42,tt42,Similar to,0.2,100,tt100
43,tt43,Similar to,0.26,44,tt44
43,tt43,Similar to,0.83,45,tt45
43,tt43,Similar to,0.69,46,tt46
43,tt43,Similar to,0.53,47,tt47
43,tt43,Similar to,0.79,48,tt48
43,tt43,Similar to,0.02,49,tt49
43,tt43,Similar to,0.95,50,tt50
43,tt43,Similar to,0.71,51,tt51
43,tt43,Similar to,0.65,52,tt52
43,tt43,Similar to,0.77,53,tt53
43,tt43,Similar to,0.8,54,tt54
43,tt43,Similar to,0.77,55,tt55
43,tt43,Similar to,0.22,56,tt56
43,tt43,Similar to,0.98,57,tt57
43,tt43,Similar to,0.91,58,tt58
43,tt43,Similar to,0.14,59,tt59
43,tt43,Similar to,0.8,60,tt60
43,tt43,Similar to,0.58,61,tt61
43,tt43,Similar to,0.14,62,tt62
43,tt43,Similar to,0.61,63,tt63
43,tt43,Similar to,0.86,64,tt64
43,tt43,Similar to,0.78,65,tt65
43,tt43,Similar to,0.76,66,tt66
43,tt43,Similar to,0.84,67,tt67
43,tt43,Similar to,0.77,68,tt68
43,tt43,Similar to,0.41,69,tt69
43,tt43,Similar to,0.7,70,tt70
43,tt43,Similar to,0.55,71,tt71
43,tt43,Similar to,0.05,72,tt72
43,tt43,Similar to,0.78,73,tt73
43,tt43,Similar to,0.86,74,tt74
43,tt43,Similar to,0.18,75,tt75
43,tt43,Similar to,0.76,76,tt76
43,tt43,Similar to,0.24,77,tt77
43,tt43,Similar to,0.52,78,tt78
43,tt43,Similar to,0.37,79,tt79
43,tt43,Similar to,0.75,80,tt80
43,tt43,Similar to,0.58,81,tt81
43,tt43,Similar to,0.33,82,tt82
43,tt43,Similar to,0.62,83,tt83
43,tt43,Similar to,0.12,84,tt84
43,tt43,Similar to,0.37,85,tt85
43,tt43,Similar to,0.96,86,tt86
43,tt43,Similar to,0.61,87,tt87
43,tt43,Similar to,0.99,88,tt88
43,tt43,Similar to,0.25,89,tt89
43,tt43,Similar to,0.63,90,tt90
43,tt43,Similar to,0.42,91,tt91
43,tt43,Similar to,0.29,92,tt92
43,tt43,Similar to,0.8,93,tt93
43,tt43,Similar to,0.58,94,tt94
43,tt43,Similar to,0.86,95,tt95
43,tt43,Similar to,1,96,tt96
43,tt43,Similar to,0.81,97,tt97
43,tt43,Similar to,0.72,98,tt98
43,tt43,Similar to,0.98,99,tt99
43,tt43,Similar to,0.18,100,tt100
44,tt44,Similar to,0.57,45,tt45
44,tt44,Similar to,0.75,46,tt46
44,tt44,Similar to,0.56,47,tt47
44,tt44,Similar to,0.21,48,tt48
44,tt44,Similar to,0.2,49,tt49
44,tt44,Similar to,0.38,50,tt50
44,tt44,Similar to,0.54,51,tt51
44,tt44,Similar to,0.76,52,tt52
44,tt44,Similar to,0.61,53,tt53
44,tt44,Similar to,0.96,54,tt54
44,tt44,Similar to,0.26,55,tt55
44,tt44,Similar to,0.34,56,tt56
44,tt44,Similar to,0,57,tt57
44,tt44,Similar to,0.38,58,tt58
44,tt44,Similar to,0.7,59,tt59
44,tt44,Similar to,0.44,60,tt60
44,tt44,Similar to,0.71,61,tt61
44,tt44,Similar to,0.38,62,tt62
44,tt44,Similar to,0.83,63,tt63
44,tt44,Similar to,0.68,64,tt64
44,tt44,Similar to,0.14,65,tt65
44,tt44,Similar to,0.58,66,tt66
44,tt44,Similar to,0.05,67,tt67
44,tt44,Similar to,0.38,68,tt68
44,tt44,Similar to,0.24,69,tt69
44,tt44,Similar to,0.94,70,tt70
44,tt44,Similar to,0.69,71,tt71
44,tt44,Similar to,0.47,72,tt72
44,tt44,Similar to,0.26,73,tt73
44,tt44,Similar to,0.04,74,tt74
44,tt44,Similar to,0.29,75,tt75
44,tt44,Similar to,0.81,76,tt76
44,tt44,Similar to,0.7,77,tt77
44,tt44,Similar to,0.25,78,tt78
44,tt44,Similar to,0.32,79,tt79
44,tt44,Similar to,0.59,80,tt80
44,tt44,Similar to,0.32,81,tt81
44,tt44,Similar to,0.6,82,tt82
44,tt44,Similar to,0.57,83,tt83
44,tt44,Similar to,0.97,84,tt84
44,tt44,Similar to,0.04,85,tt85
44,tt44,Similar to,0.55,86,tt86
44,tt44,Similar to,0.56,87,tt87
44,tt44,Similar to,0.56,88,tt88
44,tt44,Similar to,0.26,89,tt89
44,tt44,Similar to,0.25,90,tt90
44,tt44,Similar to,0.06,91,tt91
44,tt44,Similar to,0.9,92,tt92
44,tt44,Similar to,0.62,93,tt93
44,tt44,Similar to,0.5,94,tt94
44,tt44,Similar to,0.26,95,tt95
44,tt44,Similar to,0.2,96,tt96
44,tt44,Similar to,0.56,97,tt97
44,tt44,Similar to,0.4,98,tt98
44,tt44,Similar to,0.12,99,tt99
44,tt44,Similar to,0.99,100,tt100
45,tt45,Similar to,0.68,46,tt46
45,tt45,Similar to,0.23,47,tt47
45,tt45,Similar to,0.8,48,tt48
45,tt45,Similar to,0.91,49,tt49
45,tt45,Similar to,0.51,50,tt50
45,tt45,Similar to,0.78,51,tt51
45,tt45,Similar to,0.63,52,tt52
45,tt45,Similar to,0.61,53,tt53
45,tt45,Similar to,0.81,54,tt54
45,tt45,Similar to,0.79,55,tt55
45,tt45,Similar to,0.84,56,tt56
45,tt45,Similar to,1,57,tt57
45,tt45,Similar to,0.1,58,tt58
45,tt45,Similar to,0.76,59,tt59
45,tt45,Similar to,0.23,60,tt60
45,tt45,Similar to,0.7,61,tt61
45,tt45,Similar to,0.45,62,tt62
45,tt45,Similar to,0.86,63,tt63
45,tt45,Similar to,0.85,64,tt64
45,tt45,Similar to,0.28,65,tt65
45,tt45,Similar to,0.79,66,tt66
45,tt45,Similar to,0.82,67,tt67
45,tt45,Similar to,0.45,68,tt68
45,tt45,Similar to,0.88,69,tt69
45,tt45,Similar to,0.69,70,tt70
45,tt45,Similar to,0.78,71,tt71
45,tt45,Similar to,1,72,tt72
45,tt45,Similar to,0.81,73,tt73
45,tt45,Similar to,0.2,74,tt74
45,tt45,Similar to,0.88,75,tt75
45,tt45,Similar to,0.76,76,tt76
45,tt45,Similar to,0.64,77,tt77
45,tt45,Similar to,0.68,78,tt78
45,tt45,Similar to,0.37,79,tt79
45,tt45,Similar to,0.59,80,tt80
45,tt45,Similar to,0.1,81,tt81
45,tt45,Similar to,0.43,82,tt82
45,tt45,Similar to,0.1,83,tt83
45,tt45,Similar to,0.57,84,tt84
45,tt45,Similar to,0.77,85,tt85
45,tt45,Similar to,0.22,86,tt86
45,tt45,Similar to,0.7,87,tt87
45,tt45,Similar to,0.11,88,tt88
45,tt45,Similar to,0.92,89,tt89
45,tt45,Similar to,0.37,90,tt90
45,tt45,Similar to,0.03,91,tt91
45,tt45,Similar to,0.76,92,tt92
45,tt45,Similar to,0.62,93,tt93
45,tt45,Similar to,0.01,94,tt94
45,tt45,Similar to,0.77,95,tt95
45,tt45,Similar to,0.73,96,tt96
45,tt45,Similar to,0.1,97,tt97
45,tt45,Similar to,0.76,98,tt98
45,tt45,Similar to,0.53,99,tt99
45,tt45,Similar to,0.51,100,tt100
46,tt46,Similar to,0.34,47,tt47
46,tt46,Similar to,0.22,48,tt48
46,tt46,Similar to,0.42,49,tt49
46,tt46,Similar to,0.13,50,tt50
46,tt46,Similar to,0.21,51,tt51
46,tt46,Similar to,0.34,52,tt52
46,tt46,Similar to,0.54,53,tt53
46,tt46,Similar to,0.08,54,tt54
46,tt46,Similar to,0.08,55,tt55
46,tt46,Similar to,0.23,56,tt56
46,tt46,Similar to,0.52,57,tt57
46,tt46,Similar to,0.01,58,tt58
46,tt46,Similar to,0.19,59,tt59
46,tt46,Similar to,0.57,60,tt60
46,tt46,Similar to,0.12,61,tt61
46,tt46,Similar to,0.29,62,tt62
46,tt46,Similar to,0.34,63,tt63
46,tt46,Similar to,0.62,64,tt64
46,tt46,Similar to,0.95,65,tt65
46,tt46,Similar to,0.95,66,tt66
46,tt46,Similar to,0.22,67,tt67
46,tt46,Similar to,0.25,68,tt68
46,tt46,Similar to,0.4,69,tt69
46,tt46,Similar to,0.83,70,tt70
46,tt46,Similar to,0.87,71,tt71
46,tt46,Similar to,0.58,72,tt72
46,tt46,Similar to,0.43,73,tt73
46,tt46,Similar to,0.31,74,tt74
46,tt46,Similar to,0.62,75,tt75
46,tt46,Similar to,0.5,76,tt76
46,tt46,Similar to,0.21,77,tt77
46,tt46,Similar to,0.55,78,tt78
46,tt46,Similar to,0.56,79,tt79
46,tt46,Similar to,0.21,80,tt80
46,tt46,Similar to,0,81,tt81
46,tt46,Similar to,0.61,82,tt82
46,tt46,Similar to,0.38,83,tt83
46,tt46,Similar to,0.04,84,tt84
46,tt46,Similar to,0.14,85,tt85
46,tt46,Similar to,0.9,86,tt86
46,tt46,Similar to,0.36,87,tt87
46,tt46,Similar to,0.28,88,tt88
46,tt46,Similar to,0,89,tt89
46,tt46,Similar to,0.33,90,tt90
46,tt46,Similar to,0.24,91,tt91
46,tt46,Similar to,0.54,92,tt92
46,tt46,Similar to,0.26,93,tt93
46,tt46,Similar to,0.22,94,tt94
46,tt46,Similar to,0.31,95,tt95
46,tt46,Similar to,0.61,96,tt96
46,tt46,Similar to,0.85,97,tt97
46,tt46,Similar to,0.19,98,tt98
46,tt46,Similar to,0.39,99,tt99
46,tt46,Similar to,0.12,100,tt100
47,tt47,Similar to,0.68,48,tt48
47,tt47,Similar to,0.79,49,tt49
47,tt47,Similar to,0.01,50,tt50
47,tt47,Similar to,0.99,51,tt51
47,tt47,Similar to,0.43,52,tt52
47,tt47,Similar to,0.79,53,tt53
47,tt47,Similar to,0.28,54,tt54
47,tt47,Similar to,0.33,55,tt55
47,tt47,Similar to,0.16,56,tt56
47,tt47,Similar to,0.04,57,tt57
47,tt47,Similar to,0.91,58,tt58
47,tt47,Similar to,0.16,59,tt59
47,tt47,Similar to,0.2,60,tt60
47,tt47,Similar to,0.74,61,tt61
47,tt47,Similar to,0.94,62,tt62
47,tt47,Similar to,0.45,63,tt63
47,tt47,Similar to,0.52,64,tt64
47,tt47,Similar to,0.87,65,tt65
47,tt47,Similar to,0.13,66,tt66
47,tt47,Similar to,0.4,67,tt67
47,tt47,Similar to,0.57,68,tt68
47,tt47,Similar to,0.74,69,tt69
47,tt47,Similar to,0.18,70,tt70
47,tt47,Similar to,0.18,71,tt71
47,tt47,Similar to,0.95,72,tt72
47,tt47,Similar to,0.73,73,tt73
47,tt47,Similar to,0.11,74,tt74
47,tt47,Similar to,0.14,75,tt75
47,tt47,Similar to,0.86,76,tt76
47,tt47,Similar to,0.92,77,tt77
47,tt47,Similar to,0.44,78,tt78
47,tt47,Similar to,0.07,79,tt79
47,tt47,Similar to,0.1,80,tt80
47,tt47,Similar to,0.79,81,tt81
47,tt47,Similar to,0.61,82,tt82
47,tt47,Similar to,0.48,83,tt83
47,tt47,Similar to,0.91,84,tt84
47,tt47,Similar to,0.81,85,tt85
47,tt47,Similar to,0.97,86,tt86
47,tt47,Similar to,0.88,87,tt87
47,tt47,Similar to,0.46,88,tt88
47,tt47,Similar to,0.3,89,tt89
47,tt47,Similar to,0.5,90,tt90
47,tt47,Similar to,0.16,91,tt91
47,tt47,Similar to,0.42,92,tt92
47,tt47,Similar to,0.73,93,tt93
47,tt47,Similar to,0.56,94,tt94
47,tt47,Similar to,0.11,95,tt95
47,tt47,Similar to,0.03,96,tt96
47,tt47,Similar to,0.72,97,tt97
47,tt47,Similar to,0.49,98,tt98
47,tt47,Similar to,0.58,99,tt99
47,tt47,Similar to,0.83,100,tt100
48,tt48,Similar to,0.97,49,tt49
48,tt48,Similar to,0.24,50,tt50
48,tt48,Similar to,0.12,51,tt51
48,tt48,Similar to,0.75,52,tt52
48,tt48,Similar to,0.62,53,tt53
48,tt48,Similar to,0.83,54,tt54
48,tt48,Similar to,0.19,55,tt55
48,tt48,Similar to,0.78,56,tt56
48,tt48,Similar to,0.86,57,tt57
48,tt48,Similar to,0.54,58,tt58
48,tt48,Similar to,0.24,59,tt59
48,tt48,Similar to,0.31,60,tt60
48,tt48,Similar to,0.31,61,tt61
48,tt48,Similar to,0.61,62,tt62
48,tt48,Similar to,0.16,63,tt63
48,tt48,Similar to,0.29,64,tt64
48,tt48,Similar to,0.31,65,tt65
48,tt48,Similar to,0.21,66,tt66
48,tt48,Similar to,0.62,67,tt67
48,tt48,Similar to,0.62,68,tt68
48,tt48,Similar to,0.23,69,tt69
48,tt48,Similar to,0.64,70,tt70
48,tt48,Similar to,0.18,71,tt71
48,tt48,Similar to,0.68,72,tt72
48,tt48,Similar to,0.42,73,tt73
48,tt48,Similar to,0.53,74,tt74
48,tt48,Similar to,0.98,75,tt75
48,tt48,Similar to,0.72,76,tt76
48,tt48,Similar to,0.56,77,tt77
48,tt48,Similar to,0.49,78,tt78
48,tt48,Similar to,0.95,79,tt79
48,tt48,Similar to,0.18,80,tt80
48,tt48,Similar to,0.3,81,tt81
48,tt48,Similar to,0.73,82,tt82
48,tt48,Similar to,0.12,83,tt83
48,tt48,Similar to,0.31,84,tt84
48,tt48,Similar to,0.56,85,tt85
48,tt48,Similar to,0.1,86,tt86
48,tt48,Similar to,0.86,87,tt87
48,tt48,Similar to,0.34,88,tt88
48,tt48,Similar to,0.1,89,tt89
48,tt48,Similar to,0.08,90,tt90
48,tt48,Similar to,0.46,91,tt91
48,tt48,Similar to,0.26,92,tt92
48,tt48,Similar to,0.9,93,tt93
48,tt48,Similar to,0.6,94,tt94
48,tt48,Similar to,0.46,95,tt95
48,tt48,Similar to,0.1,96,tt96
48,tt48,Similar to,0.46,97,tt97
48,tt48,Similar to,0.32,98,tt98
48,tt48,Similar to,0.27,99,tt99
48,tt48,Similar to,0.17,100,tt100
49,tt49,Similar to,0.26,50,tt50
49,tt49,Similar to,0.13,51,tt51
49,tt49,Similar to,0.85,52,tt52
49,tt49,Similar to,0.79,53,tt53
49,tt49,Similar to,0.99,54,tt54
49,tt49,Similar to,0.08,55,tt55
49,tt49,Similar to,0.41,56,tt56
49,tt49,Similar to,0.64,57,tt57
49,tt49,Similar to,0.56,58,tt58
49,tt49,Similar to,0.64,59,tt59
49,tt49,Similar to,0.59,60,tt60
49,tt49,Similar to,1,61,tt61
49,tt49,Similar to,0.24,62,tt62
49,tt49,Similar to,0.91,63,tt63
49,tt49,Similar to,1,64,tt64
49,tt49,Similar to,0.23,65,tt65
49,tt49,Similar to,0.25,66,tt66
49,tt49,Similar to,0.2,67,tt67
49,tt49,Similar to,0.63,68,tt68
49,tt49,Similar to,0.09,69,tt69
49,tt49,Similar to,0.95,70,tt70
49,tt49,Similar to,0.83,71,tt71
49,tt49,Similar to,0.37,72,tt72
49,tt49,Similar to,0.87,73,tt73
49,tt49,Similar to,0.23,74,tt74
49,tt49,Similar to,0.82,75,tt75
49,tt49,Similar to,0.39,76,tt76
49,tt49,Similar to,0,77,tt77
49,tt49,Similar to,0.97,78,tt78
49,tt49,Similar to,0.53,79,tt79
49,tt49,Similar to,0.74,80,tt80
49,tt49,Similar to,0.75,81,tt81
49,tt49,Similar to,0.75,82,tt82
49,tt49,Similar to,0.79,83,tt83
49,tt49,Similar to,0.89,84,tt84
49,tt49,Similar to,0.43,85,tt85
49,tt49,Similar to,0.25,86,tt86
49,tt49,Similar to,0.86,87,tt87
49,tt49,Similar to,0.64,88,tt88
49,tt49,Similar to,0.54,89,tt89
49,tt49,Similar to,0.85,90,tt90
49,tt49,Similar to,0.09,91,tt91
49,tt49,Similar to,0.59,92,tt92
49,tt49,Similar to,0.48,93,tt93
49,tt49,Similar to,0.47,94,tt94
49,tt49,Similar to,0.84,95,tt95
49,tt49,Similar to,0.05,96,tt96
49,tt49,Similar to,0.71,97,tt97
49,tt49,Similar to,0.02,98,tt98
49,tt49,Similar to,0.46,99,tt99
49,tt49,Similar to,0.29,100,tt100
5,tt5,Similar to,0.04,6,tt6
5,tt5,Similar to,0.1,7,tt7
5,tt5,Similar to,0.55,8,tt8
5,tt5,Similar to,0.16,9,tt9
5,tt5,Similar to,0.19,10,tt10
5,tt5,Similar to,0.24,11,tt11
5,tt5,Similar to,0.53,12,tt12
5,tt5,Similar to,0.1,13,tt13
5,tt5,Similar to,0.78,14,tt14
5,tt5,Similar to,0.75,15,tt15
5,tt5,Similar to,0.19,16,tt16
5,tt5,Similar to,0.44,17,tt17
5,tt5,Similar to,0.97,18,tt18
5,tt5,Similar to,1,19,tt19
5,tt5,Similar to,0.26,20,tt20
5,tt5,Similar to,0.11,21,tt21
5,tt5,Similar to,0.3,22,tt22
5,tt5,Similar to,0.1,23,tt23
5,tt5,Similar to,0.78,24,tt24
5,tt5,Similar to,0.8,25,tt25
5,tt5,Similar to,0.67,26,tt26
5,tt5,Similar to,0.46,27,tt27
5,tt5,Similar to,0.24,28,tt28
5,tt5,Similar to,0.93,29,tt29
5,tt5,Similar to,0.56,30,tt30
5,tt5,Similar to,0.05,31,tt31
5,tt5,Similar to,0.86,32,tt32
5,tt5,Similar to,0.06,33,tt33
5,tt5,Similar to,0.19,34,tt34
5,tt5,Similar to,0.67,35,tt35
5,tt5,Similar to,0.59,36,tt36
5,tt5,Similar to,0.83,37,tt37
5,tt5,Similar to,0.85,38,tt38
5,tt5,Similar to,0.96,39,tt39
5,tt5,Similar to,0.75,40,tt40
5,tt5,Similar to,0.65,41,tt41
5,tt5,Similar to,0.22,42,tt42
5,tt5,Similar to,0.55,43,tt43
5,tt5,Similar to,0,44,tt44
5,tt5,Similar to,0.94,45,tt45
5,tt5,Similar to,0.68,46,tt46
5,tt5,Similar to,0.17,47,tt47
5,tt5,Similar to,0.13,48,tt48
5,tt5,Similar to,0.36,49,tt49
5,tt5,Similar to,0.44,50,tt50
5,tt5,Similar to,0.9,51,tt51
5,tt5,Similar to,0.16,52,tt52
5,tt5,Similar to,0.74,53,tt53
5,tt5,Similar to,0.72,54,tt54
5,tt5,Similar to,0.82,55,tt55
5,tt5,Similar to,0.34,56,tt56
5,tt5,Similar to,0.52,57,tt57
5,tt5,Similar to,0.2,58,tt58
5,tt5,Similar to,0.3,59,tt59
5,tt5,Similar to,0.24,60,tt60
5,tt5,Similar to,0.8,61,tt61
5,tt5,Similar to,0.78,62,tt62
5,tt5,Similar to,0.2,63,tt63
5,tt5,Similar to,0.41,64,tt64
5,tt5,Similar to,0.77,65,tt65
5,tt5,Similar to,0.47,66,tt66
5,tt5,Similar to,0.09,67,tt67
5,tt5,Similar to,0.59,68,tt68
5,tt5,Similar to,0.86,69,tt69
5,tt5,Similar to,1,70,tt70
5,tt5,Similar to,0.17,71,tt71
5,tt5,Similar to,0.53,72,tt72
5,tt5,Similar to,0.04,73,tt73
5,tt5,Similar to,0.26,74,tt74
5,tt5,Similar to,0.71,75,tt75
5,tt5,Similar to,0.14,76,tt76
5,tt5,Similar to,0.46,77,tt77
5,tt5,Similar to,0.52,78,tt78
5,tt5,Similar to,0.24,79,tt79
5,tt5,Similar to,0.36,80,tt80
5,tt5,Similar to,0.62,81,tt81
5,tt5,Similar to,0.5,82,tt82
5,tt5,Similar to,0.69,83,tt83
5,tt5,Similar to,0.3,84,tt84
5,tt5,Similar to,0.17,85,tt85
5,tt5,Similar to,0.27,86,tt86
5,tt5,Similar to,0.26,87,tt87
5,tt5,Similar to,0.41,88,tt88
5,tt5,Similar to,0.19,89,tt89
5,tt5,Similar to,0,90,tt90
5,tt5,Similar to,0.14,91,tt91
5,tt5,Similar to,0.59,92,tt92
5,tt5,Similar to,0.82,93,tt93
5,tt5,Similar to,0.43,94,tt94
5,tt5,Similar to,0.79,95,tt95
5,tt5,Similar to,0.44,96,tt96
5,tt5,Similar to,0.89,97,tt97
5,tt5,Similar to,0.78,98,tt98
5,tt5,Similar to,0.44,99,tt99
5,tt5,Similar to,0.86,100,tt100
50,tt50,Similar to,0.17,51,tt51
50,tt50,Similar to,0.41,52,tt52
50,tt50,Similar to,0.75,53,tt53
50,tt50,Similar to,0.25,54,tt54
50,tt50,Similar to,0.14,55,tt55
50,tt50,Similar to,0.37,56,tt56
50,tt50,Similar to,0.3,57,tt57
50,tt50,Similar to,0.62,58,tt58
50,tt50,Similar to,0.83,59,tt59
50,tt50,Similar to,0.48,60,tt60
50,tt50,Similar to,0.93,61,tt61
50,tt50,Similar to,0.33,62,tt62
50,tt50,Similar to,0.68,63,tt63
50,tt50,Similar to,0.96,64,tt64
50,tt50,Similar to,0.09,65,tt65
50,tt50,Similar to,0.34,66,tt66
50,tt50,Similar to,0.82,67,tt67
50,tt50,Similar to,0.21,68,tt68
50,tt50,Similar to,0.81,69,tt69
50,tt50,Similar to,0.64,70,tt70
50,tt50,Similar to,0.99,71,tt71
50,tt50,Similar to,0.78,72,tt72
50,tt50,Similar to,0.54,73,tt73
50,tt50,Similar to,0.43,74,tt74
50,tt50,Similar to,0.89,75,tt75
